Id,SalePrice
1665,328230.2980255153
1666,334520.93993642624
1667,394327.0832045467
1668,345016.2574685024
1669,292325.9101413138
1670,364234.9459024819
1671,244321.41675565677
1672,458743.2310778762
1673,289563.6459692953
1674,245795.38167138313
1675,184106.61606510924
1676,179081.32988099608
1677,218352.08019496745
1678,421070.06744608877
1679,370108.8506194295
1680,331188.454132827
1681,285164.54585062666
1682,299387.0452246289
1683,178022.5739964104
1684,178366.51828058116
1685,176149.94513077723
1686,172118.37146856062
1687,167753.02618213673
1688,192835.16015798764
1689,195615.03911277483
1690,186346.03509582963
1691,172978.6940767604
1692,259088.01323990393
1693,166763.6189956377
1694,178450.94401295038
1695,173459.19597087707
1696,275448.6644921765
1697,177003.95663565004
1698,381819.8803268287
1699,324772.5944822965
1700,229848.02658081552
1701,261252.3809807667
1702,273368.3371997342
1703,261299.479857808
1704,307552.47040788643
1705,239963.96746340013
1706,427744.6869392152
1707,235429.20055807228
1708,211250.41188327136
1709,295481.58871460066
1710,229399.27659694955
1711,251022.763534016
1712,276667.3539486885
1713,246862.1244566738
1714,216793.93985807212
1715,205313.52407234296
1716,191948.73508816076
1717,162212.22030719512
1718,138777.9666127398
1719,194264.4584428221
1720,246507.17024816354
1721,167766.06633178782
1722,133647.44164508014
1723,147278.8596350275
1724,224920.1549202784
1725,227218.85666865253
1726,178225.87605116074
1727,158451.30314739124
1728,185894.89952688705
1729,157299.16454971986
1730,169994.24493868224
1731,117849.23156323977
1732,124680.90880334181
1733,117004.49355864088
1734,123388.75001555277
1735,126912.20197644342
1736,116242.79514281497
1737,364441.25859033084
1738,207797.3525329232
1739,284950.17236989783
1740,216031.1826780877
1741,188240.67273041434
1742,160419.47132944688
1743,171222.19938739686
1744,310128.66440615
1745,205288.57147990732
1746,234589.68360790852
1747,222513.60352104044
1748,229257.32081360143
1749,152227.57887171872
1750,129750.283620654
1751,229209.32109559645
1752,119217.07690532079
1753,145287.3957775265
1754,213249.61085127978
1755,166924.31179226926
1756,128730.63842048016
1757,117128.58097269687
1758,143343.09914974685
1759,154540.3202028871
1760,163664.31410106103
1761,143251.71929246647
1762,172820.0986877061
1763,169426.68602645278
1764,108838.24479008534
1765,178567.55567092265
1766,181638.8126845805
1767,218770.19149675447
1768,137449.49850025852
1769,173582.14723126846
1770,142665.27167817956
1771,126417.2659413607
1772,140341.28512899976
1773,133672.32031006983
1774,127132.88848431068
1775,129459.34131229675
1776,131916.94346118224
1777,117370.12260557456
1778,133089.36861593465
1779,112053.36650297747
1780,178049.4023842075
1781,131577.59523301394
1782,97216.47803972758
1783,125988.15508409245
1784,101292.99354961794
1785,131544.80443310633
1786,159007.1211140503
1787,164082.48503536446
1788,57772.80288140006
1789,106640.82340050183
1790,80011.26893119284
1791,187065.99972107992
1792,152202.54584853855
1793,125405.00259429106
1794,141551.01627536237
1795,132056.12715409856
1796,133035.28843575018
1797,111440.1930224136
1798,124438.91194574736
1799,110864.56353699716
1800,118522.89048640792
1801,121939.33360468905
1802,142611.6148485901
1803,146696.1190368783
1804,137951.460484892
1805,133991.7568193927
1806,112507.30631528998
1807,136871.53627455968
1808,129211.17491842553
1809,120298.35508552213
1810,149060.04768564
1811,106171.40029285
1812,101010.43952059517
1813,116137.13743514486
1814,96112.16562758735
1815,58681.267529931014
1816,101563.4137201327
1817,114102.50425683492
1818,158613.28458822914
1819,119081.92673002284
1820,65212.92130706314
1821,116181.42705586289
1822,157225.33166569457
1823,59615.025770847125
1824,135565.21168186766
1825,122735.71413833654
1826,100561.00507702943
1827,106874.87414032749
1828,150276.9426688861
1829,125971.82003119723
1830,150113.6100029662
1831,168161.08938224392
1832,89153.81196974221
1833,144755.29051296692
1834,119986.87778178896
1835,147902.5415437887
1836,127938.032485089
1837,93395.74778272044
1838,116165.39545316654
1839,84633.04573100146
1840,156507.21323297982
1841,144931.43838774617
1842,74354.00998303217
1843,136016.41636708935
1844,137689.59631850288
1845,141093.84421657186
1846,159173.36150024418
1847,164458.49033507015
1848,56527.54190350278
1849,124359.23719440236
1850,116791.56037975327
1851,151330.11303485243
1852,125104.39627801717
1853,127566.2260458501
1854,167459.4776198343
1855,150020.1684235577
1856,206190.90681011401
1857,175518.86999173282
1858,133658.8977430849
1859,127817.83450281591
1860,153832.2303869551
1861,127899.41493785538
1862,316166.2687128595
1863,317597.31968551513
1864,317597.2542269734
1865,339947.99989700003
1866,346288.03623355343
1867,266613.745124215
1868,308762.99725010095
1869,194057.19655574553
1870,256922.36223423757
1871,255628.846699023
1872,171776.2464862217
1873,224960.7913780977
1874,142604.58281033888
1875,211287.08042950617
1876,189767.654847193
1877,217272.08663883933
1878,210198.85559459642
1879,138291.79746339397
1880,136689.47858986392
1881,238777.92067542652
1882,250587.70389081724
1883,192125.26168338556
1884,198307.49621020388
1885,267974.2390007223
1886,308275.51673097746
1887,211626.85733012116
1888,286548.32477580104
1889,169003.7136875681
1890,129094.71640810589
1891,138618.08554180057
1892,103061.46956580557
1893,123210.45138279664
1894,124941.18202974858
1895,142547.92396072918
1896,123820.569309764
1897,103815.42575779553
1898,105276.42485061822
1899,152800.6309307771
1900,153332.89013649774
1901,165401.6748748306
1902,138211.889413551
1903,207222.1292853585
1904,140703.65005444767
1905,184519.57792188812
1906,167094.7047369782
1907,219235.4232321941
1908,124384.47784377077
1909,139637.33489713824
1910,131489.42234418532
1911,202157.23151526676
1912,273530.88408977294
1913,143301.62864220282
1914,81754.65995226761
1915,327452.4189088716
1916,72140.94830043372
1917,270083.98157035885
1918,135171.9538795118
1919,161218.8129114774
1920,141554.93877008816
1921,420377.3590834879
1922,334199.9898678914
1923,208887.18642414518
1924,215715.2969916704
1925,202352.84824401952
1926,387390.9410434683
1927,137999.9386404783
1928,163409.0103480651
1929,124281.95379906191
1930,130047.72746545746
1931,142157.50375856724
1932,136055.29018645064
1933,161953.87388971905
1934,185361.31771051546
1935,175650.7871764778
1936,183875.6986847141
1937,178497.5000156818
1938,167643.58345175826
1939,233933.10985013423
1940,205130.38785120426
1941,174848.68226732858
1942,173830.7113407633
1943,210595.15335608044
1944,327200.55012565805
1945,365888.3226268706
1946,150066.9556696199
1947,326936.6382051958
1948,189100.68695075312
1949,239404.14745304297
1950,169644.3524713178
1951,260948.13774773278
1952,213553.92506188396
1953,162804.87626724114
1954,194835.67056115906
1955,120390.3848886837
1956,296302.9448425814
1957,158368.53326761394
1958,302208.742392367
1959,124821.64854336107
1960,114587.18867664496
1961,111201.35980266955
1962,97114.3367170837
1963,111267.69998385281
1964,104308.53428829304
1965,140713.71835328286
1966,154006.08776052133
1967,287249.8793838263
1968,429116.2255547304
1969,385601.822046667
1970,432450.6514885931
1971,448297.564198958
1972,362847.6331334254
1973,266163.95034862834
1974,320450.0967551791
1975,416795.71579633676
1976,268413.883073156
1977,371805.96913773706
1978,377707.2046341788
1979,329796.16158358706
1980,195751.13606843166
1981,362344.8221955759
1982,222742.22729217692
1983,211134.78563270654
1984,173246.86295570942
1985,206250.0837256013
1986,207686.969855791
1987,178110.01955845172
1988,179300.32534148524
1989,196598.30214274276
1990,207361.88377272635
1991,243146.83450127888
1992,209879.47790214414
1993,177023.53956470467
1994,240401.5712112895
1995,188669.0480478398
1996,257914.39022634175
1997,338733.786193077
1998,353888.6463479707
1999,246134.2860259626
2000,312517.4522010962
2001,237906.9437535248
2002,231936.56956057902
2003,253953.995260109
2004,253563.19355629676
2005,239500.3544145102
2006,243915.5045257865
2007,251305.51424620123
2008,215577.70608789724
2009,179526.6305622704
2010,195864.00578560933
2011,142863.3613900385
2012,180639.45557502477
2013,179976.51242925876
2014,182218.85052038965
2015,203121.1267071506
2016,183061.9335188995
2017,190715.19496967833
2018,119737.46367165845
2019,130159.05477453978
2020,105330.0361767493
2021,105843.7351815586
2022,182125.50337124814
2023,139898.97894962315
2024,232329.46629802324
2025,347111.9656777162
2026,180667.13753460656
2027,148853.1783894488
2028,157357.19708705466
2029,167815.38322971584
2030,280029.58456004306
2031,268032.04410276364
2032,281877.97984803095
2033,278682.032160165
2034,160553.11052923236
2035,205379.26506003714
2036,200531.84502817702
2037,208394.22890257504
2038,333719.2218291522
2039,222277.8451470885
2040,341891.1826056156
2041,280251.6449517234
2042,204623.2677983469
2043,165374.62098166312
2044,169474.9762187606
2045,206788.03984841512
2046,137472.96490587806
2047,144260.1560429298
2048,126225.55233924331
2049,130006.43074069585
2050,188359.88926131531
2051,109265.75518262415
2052,127577.65189825876
2053,140873.2163635086
2054,93213.94198873562
2055,158046.84995868322
2056,130272.0206587626
2057,116671.7379209121
2058,220743.03083050076
2059,130541.34122395347
2060,157018.40498716812
2061,179575.04181902297
2062,126242.20413345839
2063,111049.06173457911
2064,139483.16740096334
2065,118824.82110294182
2066,169884.57288283677
2067,113279.11539297483
2068,143832.10480492827
2069,86548.84573614225
2070,111939.03695224116
2071,96584.95500244896
2072,139938.7873450572
2073,140608.16188569905
2074,186310.6614620063
2075,140584.81010391458
2076,123293.59997240543
2077,141792.17726128467
2078,125078.1308025163
2079,132365.7863632193
2080,106595.14101203595
2081,120455.67590157976
2082,100028.17553127687
2083,138614.2513896175
2084,108328.54951085224
2085,122510.394874684
2086,140368.83509339823
2087,116247.10036180254
2088,96476.30564096691
2089,73283.87168057698
2090,126327.46932997453
2091,126023.59634646129
2092,125528.51940932267
2093,123104.13221209786
2094,136728.4105090223
2095,155033.00333505118
2096,86903.48012660968
2097,97807.79010597947
2098,149381.4767003231
2099,70424.40814992572
2100,82332.50714605472
2101,122371.90893846036
2102,134745.66146002617
2103,103818.85614347199
2104,134191.0460475267
2105,119137.07919786147
2106,74016.37771922578
2107,233582.30047355103
2108,115770.55054985988
2109,115948.20720940271
2110,139569.14008291977
2111,169261.72943052935
2112,130417.7445693443
2113,117803.75275598132
2114,109215.53502153415
2115,160208.4946150561
2116,129287.22404197406
2117,154360.2536194988
2118,114239.9473376396
2119,104737.08895643511
2120,113035.9958880869
2121,85963.16818093401
2122,112655.7232016046
2123,89794.17208202374
2124,172874.66143277046
2125,134254.9808383463
2126,152698.92175084705
2127,163618.3827575549
2128,129930.47729636906
2129,114067.76350750655
2130,142673.88502952113
2131,165399.82084444162
2132,112139.99850815107
2133,127685.77868564398
2134,122247.92598263749
2135,108023.81793005008
2136,72016.37704224532
2137,112465.64146788833
2138,128248.69401989921
2139,154556.3928088474
2140,135346.43643417055
2141,145419.2963298835
2142,125451.00286046648
2143,139299.29573881923
2144,126883.93519965907
2145,127356.33000438359
2146,166180.32545825603
2147,141847.59016243566
2148,124292.36066189875
2149,140417.95299849208
2150,207217.16067961548
2151,123505.62893188697
2152,186948.04054670874
2153,163057.20771704346
2154,101860.43291895733
2155,130142.18370906124
2156,257347.7430711157
2157,228170.92795861213
2158,236535.8196043651
2159,215755.20557571625
2160,174708.4696265284
2161,243090.71538767047
2162,416875.7674076238
2163,355981.82064649323
2164,246376.16214102088
2165,177757.00402764123
2166,144826.95047632817
2167,226274.88446310116
2168,186669.95475052483
2169,198963.18668344335
2170,204756.60665388437
2171,149346.6792095664
2172,142435.65700677945
2173,157631.86127187844
2174,240607.48967046264
2175,300335.24133218697
2176,321698.2817898664
2177,247444.89042606074
2178,212792.40978048887
2179,135063.14065782676
2180,223075.84849941323
2181,194397.90856933358
2182,222035.94840368518
2183,194811.30756626523
2184,128578.86295595203
2185,132818.2564245105
2186,149632.81857993588
2187,151457.37793837895
2188,147628.9980017201
2189,235447.14198518518
2190,79032.18844624353
2191,81036.40432118715
2192,90488.65190306827
2193,119919.04499200148
2194,102265.2065067319
2195,115272.19884189854
2196,115660.22814936201
2197,110453.33550064937
2198,169543.65276487463
2199,167900.0217405716
2200,131371.11329910543
2201,141113.27314862728
2202,202446.85274354057
2203,155758.6977963193
2204,163368.5712776262
2205,102417.91668546565
2206,131989.58483751692
2207,191619.4423636019
2208,235203.58452241137
2209,219462.67488403374
2210,134007.2882639298
2211,115339.03480372648
2212,111723.11755525092
2213,109878.40021483816
2214,132768.1907284462
2215,105979.60781921833
2216,156491.60473665004
2217,98023.13728931383
2218,73697.6401628304
2219,80575.03910080646
2220,87839.65818125186
2221,327855.2072973391
2222,244818.00345670994
2223,277739.5270212665
2224,206003.4942514944
2225,126562.94351374931
2226,188680.7120455862
2227,192533.00944504992
2228,271100.01273430407
2229,236741.28018799322
2230,148927.0970839553
2231,225104.90315636323
2232,180100.86589369812
2233,178588.5542197536
2234,255428.61159906266
2235,212372.955536216
2236,274105.00497783907
2237,360910.80415635963
2238,205912.58385283287
2239,117466.90579037317
2240,163745.21872052472
2241,156344.59436611514
2242,131762.59292647376
2243,131246.9453765714
2244,105948.09731412517
2245,119291.56714945633
2246,144330.55099399594
2247,110755.12473652192
2248,126343.33253811723
2249,128439.26325260312
2250,134107.3828934521
2251,132451.28395348002
2252,183047.11675422304
2253,157860.14115959028
2254,176814.1247196491
2255,184320.72444313252
2256,189958.692786552
2257,198478.94097218686
2258,175563.439899897
2259,177887.51227212386
2260,165543.9410370104
2261,188242.4364029564
2262,214831.93295607768
2263,344473.22573805705
2264,443188.8865218237
2265,185406.402576047
2266,277513.80438892846
2267,357467.1435541513
2268,413969.1862429702
2269,139880.8327990662
2270,180904.17259124285
2271,219070.01349391273
2272,192970.81359361036
2273,161182.32634876328
2274,166408.2039075841
2275,180591.18824602867
2276,185577.53887935812
2277,187364.49591970077
2278,139264.3946115798
2279,127618.99498337196
2280,127554.68044843746
2281,171669.26334729535
2282,184483.08396779842
2283,106874.13561648212
2284,110026.97491733816
2285,155764.5124594035
2286,118642.98096851801
2287,346985.8231922792
2288,275585.4175675652
2289,379391.1949238394
2290,437725.6020241702
2291,333379.83809783345
2292,420026.0679423794
2293,445988.6349146742
2294,421175.3435939164
2295,431207.50824459223
2296,292410.01722122973
2297,303617.43363130174
2298,313289.02798761975
2299,415205.09854928346
2300,330369.7677986274
2301,257646.45062498792
2302,232579.5549036648
2303,232618.04455270182
2304,249007.52180866784
2305,174004.98166902864
2306,171659.75133275118
2307,178909.74809639176
2308,215838.59205302497
2309,273604.03079083527
2310,214732.60388304162
2311,188749.28223818337
2312,181864.41380661688
2313,177114.78609598242
2314,187345.25465125547
2315,180670.02931924822
2316,185468.6335251263
2317,178720.4990374568
2318,176511.71754038634
2319,182289.5805911189
2320,207948.4844652509
2321,241193.82761105458
2322,177354.57585708017
2323,173511.35378694252
2324,165719.1981051382
2325,211849.61163459087
2326,169608.55443789513
2327,205212.42457274615
2328,214427.6452904534
2329,180164.47781978067
2330,178550.54708902675
2331,376225.8311492782
2332,420437.594309477
2333,321049.90304268245
2334,255327.7628386962
2335,267971.3182282101
2336,334117.49754324567
2337,222704.3273474054
2338,282408.9668299571
2339,228241.68302443513
2340,393987.0197006196
2341,218716.47870614706
2342,230279.41364577314
2343,213820.1866776298
2344,213016.59324292664
2345,242799.59311662632
2346,232790.82949047303
2347,205389.46856388164
2348,233961.1428612521
2349,169001.9924913446
2350,290130.61190411984
2351,255610.14134351842
2352,256522.90628988668
2353,243284.17825226134
2354,139983.1616428348
2355,158128.523052491
2356,145766.20670312183
2357,199572.21102688837
2358,183524.1435218188
2359,117272.29279264563
2360,105679.93610161585
2361,135826.09455780435
2362,282470.92914805864
2363,135799.84163181786
2364,162999.98702456857
2365,222943.4795789671
2366,207129.75043512668
2367,225365.303408705
2368,211466.9397048861
2369,232460.21087139123
2370,167140.68692835345
2371,169341.73805865453
2372,192382.44922915476
2373,276772.5140400253
2374,323574.90684696566
2375,249348.8884532037
2376,287332.401735815
2377,391658.3479721177
2378,138373.28186045814
2379,196136.50568648955
2380,139238.0297528276
2381,147536.54101441667
2382,196156.04485494053
2383,208056.5278345689
2384,239484.15215699899
2385,159096.5466811201
2386,131166.31137204004
2387,130379.1263471983
2388,104949.55725513103
2389,129631.1077889296
2390,142572.70568495526
2391,141698.000567618
2392,117146.53159762152
2393,172764.39887694592
2394,140745.42820184556
2395,203097.63540021365
2396,137375.92237958228
2397,213445.39904684975
2398,130219.95337899501
2399,57808.079504609275
2400,55978.77745903269
2401,109377.36910925116
2402,129764.6636127221
2403,131711.2187414218
2404,144769.6845289784
2405,153804.3789646154
2406,136236.2962697033
2407,126423.65043311528
2408,136827.3796043481
2409,128893.43797944559
2410,170436.34572307678
2411,114817.48474138558
2412,154678.58321024387
2413,121653.36511941024
2414,139260.53251165312
2415,129268.37865633442
2416,128594.93897754958
2417,131263.8640729012
2418,121955.89867288746
2419,115690.20191727567
2420,121689.5380621422
2421,145777.01883247343
2422,108207.76156338232
2423,123126.90343203212
2424,151880.4211236708
2425,219816.06044878886
2426,132010.7689862072
2427,138881.74651952327
2428,181387.80106978118
2429,116117.46680404957
2430,128272.6800668581
2431,109576.37825662958
2432,136029.8277742571
2433,149600.04829552665
2434,130783.29407279694
2435,141864.7618163843
2436,106676.7629490296
2437,102129.185842633
2438,124400.58468034897
2439,112758.18649870978
2440,122160.06931143916
2441,99948.19485895283
2442,106161.11968112667
2443,126231.56359550952
2444,127469.93648113852
2445,84925.35952076293
2446,129363.30022115435
2447,184844.7010405364
2448,142277.52914860903
2449,107562.56033900194
2450,150335.81862515374
2451,125503.8436978876
2452,214249.45841533883
2453,101871.97425242377
2454,126608.63578918364
2455,114677.06645052112
2456,135876.96739612706
2457,122820.19695751065
2458,122885.1736151461
2459,109820.89663994151
2460,126944.74118871897
2461,114051.71569698781
2462,138957.25575483264
2463,118073.53142579009
2464,175749.68593863855
2465,132301.6251239335
2466,110355.4507938102
2467,137701.55691955463
2468,79838.5156560655
2469,79834.55304494864
2470,194658.6556863255
2471,197148.45613337224
2472,169368.2799107402
2473,117095.04669991831
2474,89769.91340574462
2475,224266.32332516398
2476,101773.07918393238
2477,117782.93794791092
2478,151833.51119250522
2479,101571.6807786425
2480,152944.01750198205
2481,112987.33136426074
2482,124911.69865396267
2483,113728.26602848298
2484,112024.16818605458
2485,116004.8722383625
2486,152510.54192179212
2487,178682.97782362744
2488,154060.91308971046
2489,157710.98733567097
2490,155169.4553268117
2491,101815.36901968236
2492,184805.97503178837
2493,152894.09342358087
2494,158618.28342348483
2495,101044.40688981536
2496,241165.10720848807
2497,152093.8169649299
2498,105694.84271061313
2499,93405.186516456
2500,125813.40701215285
2501,131355.50775167474
2502,147294.16469038872
2503,93007.8907946316
2504,197502.22748053537
2505,205757.9379509434
2506,251779.28580940925
2507,292116.2264298616
2508,252417.79234046862
2509,212409.5025635969
2510,225718.96593630782
2511,181930.33999888896
2512,197540.19617512703
2513,197019.92516663834
2514,251015.5680791931
2515,147626.48266460953
2516,163458.37014792743
2517,139858.69862035
2518,145463.85484904426
2519,217268.08921057556
2520,204546.6090234432
2521,193551.0118882105
2522,214161.1636084051
2523,129525.24133321497
2524,140289.47423753122
2525,150070.97169603794
2526,133738.91689320002
2527,114062.66152615896
2528,130246.79595533147
2529,129102.75113575318
2530,121273.71787522674
2531,241682.00109480013
2532,209518.40538979202
2533,193941.3227943898
2534,232370.0395000674
2535,325862.92951738206
2536,228130.55949227652
2537,230407.24965032
2538,183076.81813617548
2539,186062.11924976148
2540,180094.147443846
2541,188138.56186099717
2542,154734.7417211433
2543,124718.25355812773
2544,134130.85706210934
2545,131222.80126750268
2546,134412.2380766484
2547,136223.00971216572
2548,148803.00233789487
2549,146312.64567228538
2550,252340.39579666764
2551,140579.75701414226
2552,122571.44384444927
2553,74985.47565652664
2554,106047.111621253
2555,115813.13036366233
2556,101848.88165638372
2557,107497.17833176414
2558,158124.600175901
2559,131857.311679248
2560,135758.81758951957
2561,129779.27880113549
2562,121049.30993105515
2563,139783.69022437345
2564,181671.68668679666
2565,140190.1846775964
2566,145596.32414215762
2567,115789.31515086068
2568,196497.5948385966
2569,195877.25324434435
2570,131031.5635305763
2571,181667.6554677805
2572,183443.32911608863
2573,216741.5087906615
2574,274149.58082749473
2575,129926.68157199322
2576,122886.79592442347
2577,141569.53630233655
2578,84076.52373625251
2579,75616.05638209303
2580,126096.75597724626
2581,130178.02317200671
2582,134846.99536332206
2583,275918.6774104892
2584,159321.68794718056
2585,181277.19009610376
2586,208783.43673736023
2587,207287.28440016773
2588,147898.6256042939
2589,145775.47654323783
2590,219008.4205796514
2591,207487.07367522406
2592,219219.8850814645
2593,267426.6368531323
2594,175424.15590077487
2595,218930.1166890646
2596,341645.62243359664
2597,195476.28701635654
2598,272183.7941410792
2599,305396.302393876
2600,187560.3339353755
2601,159810.97727719755
2602,85082.30780431707
2603,97456.86852547631
2604,94493.01571656218
2605,79236.99636029513
2606,141152.39585064308
2607,188469.02523779345
2608,211757.58253727373
2609,154168.1814078457
2610,117060.3309194832
2611,149637.65812594825
2612,148649.27484098088
2613,127017.09617451359
2614,126221.36637881583
2615,142582.6625820201
2616,144354.91478800887
2617,176896.79269722395
2618,202606.3946875437
2619,196504.80321865436
2620,184587.6956024138
2621,180871.4613354093
2622,185779.50524354138
2623,240636.65963052184
2624,269948.8299848224
2625,313700.17990231735
2626,174216.88133968276
2627,184351.78983053565
2628,387835.72756543884
2629,542509.6866524058
2630,328684.98126479366
2631,436998.2212408399
2632,392316.9808616021
2633,319948.24513600266
2634,391598.51985240413
2635,150122.4281426671
2636,184024.64169294207
2637,178649.30155052408
2638,262966.23106298933
2639,181911.73950096712
2640,151012.49399494025
2641,102560.6027760019
2642,193474.64519675364
2643,107483.90681789682
2644,125851.2073646642
2645,101644.48234872978
2646,92729.3913952028
2647,100870.41972636226
2648,144266.09883413953
2649,139385.68994934508
2650,145636.8672699308
2651,142065.3886651616
2652,415867.1659586545
2653,242393.35822839927
2654,238904.24707328674
2655,379702.6564557975
2656,303804.9984172062
2657,344650.8956017196
2658,300765.1859960952
2659,312476.3699965427
2660,359546.6352085512
2661,342820.2564412408
2662,347862.375643739
2663,271804.8402362213
2664,264236.2174753734
2665,321276.19246026874
2666,268871.9922566144
2667,172290.47803302
2668,188109.9542438549
2669,175040.34364594897
2670,298391.78611692984
2671,189126.98469957468
2672,178087.58712747623
2673,209844.10193187345
2674,206792.06689201086
2675,170582.2332198605
2676,194540.24881851347
2677,198592.7140660365
2678,250416.72917706383
2679,266995.83346828993
2680,284181.84396256856
2681,423064.12028405105
2682,344192.4734258652
2683,547418.1290791512
2684,316291.410534492
2685,362102.94703972596
2686,246245.80365990696
2687,327852.5559720857
2688,223976.12246008648
2689,221394.15216435882
2690,450148.68172057264
2691,189096.85271334654
2692,139451.0072088962
2693,196559.62074736727
2694,142439.07344053168
2695,192937.7729707541
2696,188286.20003427198
2697,180777.86907371206
2698,183670.6526737883
2699,166177.73446496576
2700,158754.91947822776
2701,155901.30660056008
2702,103991.38632254438
2703,152732.26394621804
2704,142131.0347624826
2705,120248.06832837538
2706,119222.66320701601
2707,120123.66139002591
2708,138595.96789651678
2709,108902.00074135298
2710,130530.00593026687
2711,309980.4670238163
2712,372903.7746342524
2713,169940.46654852122
2714,157508.65935864492
2715,163822.02425946193
2716,158223.46498736032
2717,198236.02197064727
2718,235297.93993402377
2719,149092.96891668928
2720,171081.25585389877
2721,131899.9847234715
2722,139709.7984440175
2723,148147.3276219102
2724,120962.7244791694
2725,126474.20700479999
2726,137409.44579539433
2727,179798.735925958
2728,162597.84330807728
2729,150694.44850850076
2730,140764.43755857286
2731,131621.14161844616
2732,119608.33668534768
2733,158503.30084586726
2734,149807.92812111066
2735,129132.6635961667
